id,gamescount,last_game_win,round_type_1,round_type_2,round_type_3,total_cards_done,total_length,total_lost,total_magic_used,total_win,turnir_counts,turnir_wins,type_1,type_2,visits,skill,magic_for_card,card_for_game,magic_for_game,games_for_visit,more_win_then_mean,more_length_then_mean,more_magic_then_mean
225175,1,0,0.0,0.0,0.0,6,646,1,0,0,0,0,1.0,0.0,1,0.0,0.0,6.0,0.0,1.0,False,False,False
225179,3,0,0.0,0.0,0.0,156,722,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225176,4,1,0.0,0.0,0.0,186,2116,1,3,3,0,0,1.0,0.0,2,0.75,0.016042780748663103,46.5,0.75,2.0,False,True,False
225183,9,0,0.0,0.0,0.0,318,2798,0,9,9,0,0,1.0,0.0,1,1.0,0.02821316614420063,35.333333333333336,1.0,9.0,True,True,True
225185,9,0,0.0,0.0,0.0,312,2437,0,9,9,0,0,1.0,0.0,1,1.0,0.02875399361022364,34.666666666666664,1.0,9.0,True,True,True
225189,16,0,0.0,0.0,0.0,494,3924,5,11,11,0,0,1.0,0.0,4,0.6875,0.022222222222222223,30.875,0.6875,4.0,True,True,True
225197,10,0,0.0,0.0,0.0,392,1896,1,9,9,0,0,1.0,0.0,1,0.9,0.022900763358778626,39.2,0.9,10.0,True,True,True
225198,3,0,0.0,0.0,0.0,156,686,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
224874,2,0,0.0,0.0,0.0,9,230,1,1,1,0,0,1.0,0.0,1,0.5,0.1,4.5,0.5,2.0,False,False,False
225205,3,0,0.0,0.0,0.0,104,451,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.01904761904761905,34.666666666666664,0.6666666666666666,3.0,False,False,False
224653,2,0,0.0,0.0,0.0,57,1047,2,0,0,0,0,1.0,0.0,1,0.0,0.0,28.5,0.0,2.0,False,False,False
223052,4,1,0.0,0.0,0.0,156,817,1,3,3,0,0,1.0,0.0,2,0.75,0.01910828025477707,39.0,0.75,2.0,False,False,False
225203,3,0,0.0,0.0,0.0,103,1455,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.019230769230769232,34.333333333333336,0.6666666666666666,3.0,False,True,False
225209,3,0,0.0,0.0,0.0,114,1316,0,3,3,0,0,1.0,0.0,1,1.0,0.02608695652173913,38.0,1.0,3.0,False,False,False
225213,1,0,0.0,0.0,0.0,13,288,1,0,0,0,0,1.0,0.0,1,0.0,0.0,13.0,0.0,1.0,False,False,False
225216,6,0,0.0,0.0,0.0,138,1096,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.03597122302158273,23.0,0.8333333333333334,6.0,True,False,True
223835,26,0,0.0,0.0,0.0,753,5819,4,22,22,0,0,1.0,0.0,4,0.8461538461538461,0.029177718832891247,28.96153846153846,0.8461538461538461,6.5,True,True,True
225220,9,0,0.0,0.0,0.0,374,2281,1,8,8,0,0,1.0,0.0,2,0.8888888888888888,0.021333333333333333,41.55555555555556,0.8888888888888888,4.5,True,True,True
225224,34,0,0.0,0.0,0.0,1089,5934,2,32,32,0,0,1.0,0.0,1,0.9411764705882353,0.029357798165137616,32.029411764705884,0.9411764705882353,34.0,True,True,True
225226,29,1,0.0,0.0,0.0,1066,4804,0,29,29,0,0,1.0,0.0,2,1.0,0.02717900656044986,36.758620689655174,1.0,14.5,True,True,True
225227,3,0,0.0,0.0,0.0,116,644,0,3,3,0,0,1.0,0.0,1,1.0,0.02564102564102564,38.666666666666664,1.0,3.0,False,False,False
225229,10,0,0.0,0.0,0.0,199,1814,4,6,6,0,0,1.0,0.0,2,0.6,0.03,19.9,0.6,5.0,True,True,True
225230,3,0,0.0,0.0,0.0,33,715,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.058823529411764705,11.0,0.6666666666666666,3.0,False,False,False
225233,3,0,0.0,0.0,0.0,150,746,0,3,3,0,0,1.0,0.0,1,1.0,0.019867549668874173,50.0,1.0,3.0,False,False,False
225238,12,0,0.0,0.0,0.0,393,4970,2,10,10,0,0,1.0,0.0,1,0.8333333333333334,0.025380710659898477,32.75,0.8333333333333334,12.0,True,True,True
225239,6,0,0.0,0.0,0.0,222,2256,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.02242152466367713,37.0,0.8333333333333334,6.0,True,True,True
225240,25,1,0.0,0.0,0.0,695,5995,7,18,18,0,0,0.92,0.0,4,0.72,0.02586206896551724,27.8,0.72,6.25,True,True,True
225250,15,0,0.0,0.0,0.0,624,3825,0,15,15,0,0,1.0,0.0,1,1.0,0.024,41.6,1.0,15.0,True,True,True
225252,3,0,0.0,0.0,0.0,125,1034,0,3,3,0,0,1.0,0.0,1,1.0,0.023809523809523808,41.666666666666664,1.0,3.0,False,False,False
223454,1,0,0.0,0.0,0.0,9,183,1,0,0,0,0,1.0,0.0,1,0.0,0.0,9.0,0.0,1.0,False,False,False
225256,3,0,0.0,0.0,0.0,94,2296,0,3,3,0,0,1.0,0.0,1,1.0,0.031578947368421054,31.333333333333332,1.0,3.0,False,True,False
225260,66,2,0.0,0.0,0.0,2610,14518,7,59,59,0,0,1.0,0.0,3,0.8939393939393939,0.022596706242818843,39.54545454545455,0.8939393939393939,22.0,True,True,True
225258,3,0,0.0,0.0,0.0,36,1605,0,3,3,0,0,1.0,0.0,1,1.0,0.08108108108108109,12.0,1.0,3.0,False,True,False
225261,1,0,0.0,0.0,0.0,0,55,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
225265,194,0,0.3877551020408163,0.3673469387755102,0.24489795918367346,6676,27375,28,166,166,98,19,0.4948453608247423,0.5051546391752577,1,0.8556701030927835,0.024861464729669012,34.41237113402062,0.8556701030927835,194.0,True,True,True
225272,3,0,0.0,0.0,0.0,125,1176,0,3,3,0,0,1.0,0.0,1,1.0,0.023809523809523808,41.666666666666664,1.0,3.0,False,False,False
225275,3,0,0.0,0.0,0.0,124,781,0,3,3,0,0,1.0,0.0,1,1.0,0.024,41.333333333333336,1.0,3.0,False,False,False
224459,2,0,0.0,0.0,0.0,70,1116,1,1,1,0,0,1.0,0.0,1,0.5,0.014084507042253521,35.0,0.5,2.0,False,False,False
225286,3,0,0.0,0.0,0.0,38,1073,0,3,3,0,0,1.0,0.0,1,1.0,0.07692307692307693,12.666666666666666,1.0,3.0,False,False,False
225287,3,0,0.0,0.0,0.0,131,961,0,3,3,0,0,1.0,0.0,1,1.0,0.022727272727272728,43.666666666666664,1.0,3.0,False,False,False
225298,2,0,0.0,0.0,0.0,10,868,1,1,1,0,0,1.0,0.0,1,0.5,0.09090909090909091,5.0,0.5,2.0,False,False,False
222826,2,0,0.0,0.0,0.0,52,400,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
225297,1,0,0.0,0.0,0.0,8,464,1,0,0,0,0,1.0,0.0,1,0.0,0.0,8.0,0.0,1.0,False,False,False
225299,6,0,0.0,0.0,0.0,242,2151,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.0205761316872428,40.333333333333336,0.8333333333333334,6.0,True,True,True
225301,5,0,0.0,0.0,0.0,88,1148,2,3,3,0,0,1.0,0.0,2,0.6,0.033707865168539325,17.6,0.6,2.5,False,False,False
225309,3,0,0.0,0.0,0.0,116,653,0,3,3,0,0,1.0,0.0,1,1.0,0.02564102564102564,38.666666666666664,1.0,3.0,False,False,False
224791,1,0,0.0,0.0,0.0,15,422,1,0,0,0,0,1.0,0.0,1,0.0,0.0,15.0,0.0,1.0,False,False,False
225315,3,0,0.0,0.0,0.0,156,594,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225307,5,0,0.0,0.0,0.0,114,2452,2,3,3,0,0,1.0,0.0,2,0.6,0.02608695652173913,22.8,0.6,2.5,False,True,False
225313,3,0,0.0,0.0,0.0,156,983,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225316,14,0,0.0,0.0,0.0,415,3930,1,13,13,0,0,1.0,0.0,1,0.9285714285714286,0.03125,29.642857142857142,0.9285714285714286,14.0,True,True,True
225225,3,0,0.0,0.0,0.0,74,868,0,3,3,0,0,1.0,0.0,1,1.0,0.04,24.666666666666668,1.0,3.0,False,False,False
225318,3,0,0.0,0.0,0.0,131,709,0,3,3,0,0,1.0,0.0,1,1.0,0.022727272727272728,43.666666666666664,1.0,3.0,False,False,False
225325,18,2,0.0,0.0,0.0,589,3873,1,17,17,0,0,1.0,0.0,3,0.9444444444444444,0.0288135593220339,32.72222222222222,0.9444444444444444,6.0,True,True,True
225322,45,1,0.0,0.0,0.0,1057,16633,7,38,38,0,0,1.0,0.0,2,0.8444444444444444,0.035916824196597356,23.488888888888887,0.8444444444444444,22.5,True,True,True
225321,5,0,0.0,0.0,0.0,259,1020,1,4,4,0,0,1.0,0.0,1,0.8,0.015384615384615385,51.8,0.8,5.0,False,False,False
224378,3,0,0.0,0.0,0.0,77,466,0,3,3,0,0,1.0,0.0,1,1.0,0.038461538461538464,25.666666666666668,1.0,3.0,False,False,False
225329,3,0,0.0,0.0,0.0,121,423,0,3,3,0,0,1.0,0.0,1,1.0,0.02459016393442623,40.333333333333336,1.0,3.0,False,False,False
225330,9,1,0.0,0.0,0.0,391,2382,0,9,9,0,0,1.0,0.0,2,1.0,0.02295918367346939,43.44444444444444,1.0,4.5,True,True,True
225332,12,1,0.0,0.0,0.0,454,3998,2,10,10,0,0,1.0,0.0,2,0.8333333333333334,0.02197802197802198,37.833333333333336,0.8333333333333334,6.0,True,True,True
225337,23,1,0.0,0.0,0.0,807,7882,2,21,21,0,0,1.0,0.0,2,0.9130434782608695,0.02599009900990099,35.08695652173913,0.9130434782608695,11.5,True,True,True
224498,7,0,0.0,0.0,0.0,231,1744,1,6,6,0,0,1.0,0.0,1,0.8571428571428571,0.02586206896551724,33.0,0.8571428571428571,7.0,True,True,True
225327,3,0,0.0,0.0,0.0,156,1335,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225345,17,0,0.0,0.0,0.0,786,2969,1,16,16,0,0,1.0,0.0,1,0.9411764705882353,0.020330368487928845,46.23529411764706,0.9411764705882353,17.0,True,True,True
225346,3,0,0.0,0.0,0.0,139,597,0,3,3,0,0,1.0,0.0,1,1.0,0.02142857142857143,46.333333333333336,1.0,3.0,False,False,False
225352,3,0,0.0,0.0,0.0,117,706,0,3,3,0,0,1.0,0.0,1,1.0,0.025423728813559324,39.0,1.0,3.0,False,False,False
225356,4,0,0.0,0.0,0.0,155,791,2,2,2,0,0,1.0,0.0,1,0.5,0.01282051282051282,38.75,0.5,4.0,False,False,False
225359,24,0,0.0,0.0,0.0,722,3518,1,23,23,0,0,1.0,0.0,2,0.9583333333333334,0.0318118948824343,30.083333333333332,0.9583333333333334,12.0,True,True,True
225360,3,0,0.0,0.0,0.0,156,663,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225361,3,0,0.0,0.0,0.0,129,518,0,3,3,0,0,1.0,0.0,1,1.0,0.023076923076923078,43.0,1.0,3.0,False,False,False
225363,82,2,0.35714285714285715,0.35714285714285715,0.2857142857142857,2379,14192,11,71,71,14,3,0.8292682926829268,0.17073170731707318,3,0.8658536585365854,0.029831932773109245,29.01219512195122,0.8658536585365854,27.333333333333332,True,True,True
225182,13,0,0.0,0.0,0.0,410,3213,1,12,12,0,0,1.0,0.0,1,0.9230769230769231,0.029197080291970802,31.53846153846154,0.9230769230769231,13.0,True,True,True
225000,2,0,0.0,0.0,0.0,20,467,1,1,1,0,0,1.0,0.0,1,0.5,0.047619047619047616,10.0,0.5,2.0,False,False,False
225373,3,0,0.0,0.0,0.0,117,732,0,3,3,0,0,1.0,0.0,1,1.0,0.025423728813559324,39.0,1.0,3.0,False,False,False
225366,2,0,0.0,0.0,0.0,19,1939,1,1,1,0,0,1.0,0.0,1,0.5,0.05,9.5,0.5,2.0,False,True,False
225371,3,0,0.0,0.0,0.0,156,564,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225385,20,0,0.0,0.0,0.0,308,6581,4,16,16,0,0,1.0,0.0,1,0.8,0.05177993527508091,15.4,0.8,20.0,True,True,True
225388,29,1,0.0,0.0,0.0,854,8413,7,22,22,0,0,1.0,0.0,3,0.7586206896551724,0.025730994152046785,29.448275862068964,0.7586206896551724,9.666666666666666,True,True,True
225395,12,0,0.0,0.0,0.0,502,2662,0,12,12,0,0,1.0,0.0,1,1.0,0.02385685884691849,41.833333333333336,1.0,12.0,True,True,True
225401,34,0,0.0,0.0,0.0,952,8562,4,30,30,0,0,1.0,0.0,1,0.8823529411764706,0.03147953830010493,28.0,0.8823529411764706,34.0,True,True,True
223436,3,0,0.0,0.0,0.0,70,3159,0,3,3,0,0,1.0,0.0,1,1.0,0.04225352112676056,23.333333333333332,1.0,3.0,False,True,False
225412,3,0,0.0,0.0,0.0,106,517,0,3,3,0,0,1.0,0.0,1,1.0,0.028037383177570093,35.333333333333336,1.0,3.0,False,False,False
225414,1,0,0.0,0.0,0.0,2,441,1,0,0,0,0,1.0,0.0,1,0.0,0.0,2.0,0.0,1.0,False,False,False
224955,3,0,0.0,0.0,0.0,135,424,0,3,3,0,0,1.0,0.0,1,1.0,0.022058823529411766,45.0,1.0,3.0,False,False,False
225418,3,0,0.0,0.0,0.0,118,966,0,3,3,0,0,1.0,0.0,1,1.0,0.025210084033613446,39.333333333333336,1.0,3.0,False,False,False
225423,3,0,0.0,0.0,0.0,138,516,0,3,3,0,0,1.0,0.0,1,1.0,0.02158273381294964,46.0,1.0,3.0,False,False,False
225422,2,0,0.0,0.0,0.0,14,438,1,1,1,0,0,1.0,0.0,1,0.5,0.06666666666666667,7.0,0.5,2.0,False,False,False
223737,6,0,0.0,0.0,0.0,75,3267,0,6,6,0,0,1.0,0.0,1,1.0,0.07894736842105263,12.5,1.0,6.0,True,True,True
224865,31,1,0.0,0.0,0.0,1149,6340,2,29,29,0,0,1.0,0.0,3,0.9354838709677419,0.025217391304347827,37.064516129032256,0.9354838709677419,10.333333333333334,True,True,True
225433,3,0,0.0,0.0,0.0,156,727,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225431,3,0,0.0,0.0,0.0,144,1155,0,3,3,0,0,1.0,0.0,1,1.0,0.020689655172413793,48.0,1.0,3.0,False,False,False
225438,3,0,0.0,0.0,0.0,123,696,0,3,3,0,0,1.0,0.0,1,1.0,0.024193548387096774,41.0,1.0,3.0,False,False,False
224929,9,1,0.0,0.0,0.0,388,2226,0,9,9,0,0,1.0,0.0,2,1.0,0.02313624678663239,43.111111111111114,1.0,4.5,True,True,True
225449,12,0,0.0,0.0,0.0,502,3628,2,10,10,0,0,1.0,0.0,1,0.8333333333333334,0.019880715705765408,41.833333333333336,0.8333333333333334,12.0,True,True,True
225461,3,0,0.0,0.0,0.0,156,741,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225462,2,0,0.0,0.0,0.0,32,308,1,1,1,0,0,1.0,0.0,1,0.5,0.030303030303030304,16.0,0.5,2.0,False,False,False
225463,11,0,0.0,0.0,0.0,329,6857,1,10,10,0,0,1.0,0.0,1,0.9090909090909091,0.030303030303030304,29.90909090909091,0.9090909090909091,11.0,True,True,True
225082,6,0,0.0,0.0,0.0,281,1452,0,6,6,0,0,1.0,0.0,1,1.0,0.02127659574468085,46.833333333333336,1.0,6.0,True,True,True
225471,27,0,0.6666666666666666,0.3333333333333333,0.0,455,5811,11,16,16,3,0,0.8888888888888888,0.1111111111111111,5,0.5925925925925926,0.03508771929824561,16.85185185185185,0.5925925925925926,5.4,True,True,True
225473,3,0,0.0,0.0,0.0,145,1080,0,3,3,0,0,1.0,0.0,1,1.0,0.02054794520547945,48.333333333333336,1.0,3.0,False,False,False
225474,8,0,0.0,0.0,0.0,233,1714,1,7,7,0,0,1.0,0.0,1,0.875,0.029914529914529916,29.125,0.875,8.0,True,True,True
225492,3,0,0.0,0.0,0.0,156,751,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225488,16,1,0.0,0.0,0.0,482,4491,3,13,13,0,0,1.0,0.0,3,0.8125,0.026915113871635612,30.125,0.8125,5.333333333333333,True,True,True
225490,2,0,0.0,0.0,0.0,5,1547,1,1,1,0,0,1.0,0.0,1,0.5,0.16666666666666666,2.5,0.5,2.0,False,True,False
225507,6,0,0.0,0.0,0.0,171,1223,2,4,4,0,0,1.0,0.0,1,0.6666666666666666,0.023255813953488372,28.5,0.6666666666666666,6.0,False,False,False
225514,4,0,0.0,0.0,0.0,156,697,1,3,3,0,0,1.0,0.0,1,0.75,0.01910828025477707,39.0,0.75,4.0,False,False,False
224986,1,0,0.0,0.0,0.0,1,409,1,0,0,0,0,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0,False,False,False
225519,3,0,0.0,0.0,0.0,113,598,0,3,3,0,0,1.0,0.0,1,1.0,0.02631578947368421,37.666666666666664,1.0,3.0,False,False,False
225521,2,0,0.0,0.0,0.0,49,328,1,1,1,0,0,1.0,0.0,1,0.5,0.02,24.5,0.5,2.0,False,False,False
225524,1,0,0.0,0.0,0.0,9,519,1,0,0,0,0,1.0,0.0,1,0.0,0.0,9.0,0.0,1.0,False,False,False
225536,2,0,0.0,0.0,0.0,26,277,1,1,1,0,0,1.0,0.0,1,0.5,0.037037037037037035,13.0,0.5,2.0,False,False,False
225291,3,0,0.0,0.0,0.0,50,909,0,3,3,0,0,1.0,0.0,1,1.0,0.058823529411764705,16.666666666666668,1.0,3.0,False,False,False
225503,11,0,0.0,0.0,0.0,372,5291,1,10,10,0,0,1.0,0.0,1,0.9090909090909091,0.02680965147453083,33.81818181818182,0.9090909090909091,11.0,True,True,True
225542,5,0,0.0,0.0,0.0,115,2265,1,4,4,0,0,1.0,0.0,1,0.8,0.034482758620689655,23.0,0.8,5.0,False,True,False
225541,3,0,0.0,0.0,0.0,34,1138,0,3,3,0,0,1.0,0.0,1,1.0,0.08571428571428572,11.333333333333334,1.0,3.0,False,False,False
225545,3,0,0.0,0.0,0.0,156,883,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225484,51,0,0.0,0.0,0.0,1179,10539,5,46,46,0,0,1.0,0.0,3,0.9019607843137255,0.03898305084745763,23.11764705882353,0.9019607843137255,17.0,True,True,True
225547,3,0,0.0,0.0,0.0,65,1940,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.030303030303030304,21.666666666666668,0.6666666666666666,3.0,False,True,False
225560,34,2,0.0,0.0,0.0,1149,7105,4,30,30,0,0,1.0,0.0,4,0.8823529411764706,0.02608695652173913,33.794117647058826,0.8823529411764706,8.5,True,True,True
225561,3,0,0.0,0.0,0.0,107,1085,0,3,3,0,0,1.0,0.0,1,1.0,0.027777777777777776,35.666666666666664,1.0,3.0,False,False,False
225564,3,0,0.0,0.0,0.0,89,582,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.022222222222222223,29.666666666666668,0.6666666666666666,3.0,False,False,False
225566,3,0,0.0,0.0,0.0,156,609,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225570,9,0,0.0,0.0,0.0,397,2385,1,8,8,0,0,1.0,0.0,1,0.8888888888888888,0.020100502512562814,44.111111111111114,0.8888888888888888,9.0,True,True,True
225334,4,0,0.0,0.0,0.0,77,1348,1,3,3,0,0,1.0,0.0,2,0.75,0.038461538461538464,19.25,0.75,2.0,False,False,False
225577,9,0,0.0,0.0,0.0,340,2544,0,9,9,0,0,1.0,0.0,1,1.0,0.026392961876832845,37.77777777777778,1.0,9.0,True,True,True
225579,23,0,0.0,0.0,0.0,658,7825,3,20,20,0,0,1.0,0.0,1,0.8695652173913043,0.030349013657056147,28.608695652173914,0.8695652173913043,23.0,True,True,True
225574,18,0,0.0,0.0,0.0,568,8098,3,15,15,0,0,1.0,0.0,1,0.8333333333333334,0.026362038664323375,31.555555555555557,0.8333333333333334,18.0,True,True,True
225589,6,1,0.0,0.0,0.0,282,1629,0,6,6,0,0,1.0,0.0,2,1.0,0.02120141342756184,47.0,1.0,3.0,True,True,True
225590,3,0,0.0,0.0,0.0,116,663,0,3,3,0,0,1.0,0.0,1,1.0,0.02564102564102564,38.666666666666664,1.0,3.0,False,False,False
225598,7,0,0.0,0.0,0.0,351,1771,1,6,6,0,0,1.0,0.0,1,0.8571428571428571,0.017045454545454544,50.142857142857146,0.8571428571428571,7.0,True,True,True
225597,4,0,0.0,0.0,0.0,148,1429,2,2,2,0,0,1.0,0.0,1,0.5,0.013422818791946308,37.0,0.5,4.0,False,True,False
225600,12,0,0.0,0.0,0.0,405,4287,1,11,11,0,0,1.0,0.0,1,0.9166666666666666,0.027093596059113302,33.75,0.9166666666666666,12.0,True,True,True
225601,3,0,0.0,0.0,0.0,78,1032,0,3,3,0,0,1.0,0.0,1,1.0,0.0379746835443038,26.0,1.0,3.0,False,False,False
225608,6,0,0.0,0.0,0.0,187,1492,0,6,6,0,0,1.0,0.0,1,1.0,0.031914893617021274,31.166666666666668,1.0,6.0,True,True,True
225591,25,0,0.0,0.0,0.0,641,6688,4,21,21,0,0,1.0,0.0,2,0.84,0.03271028037383177,25.64,0.84,12.5,True,True,True
225611,9,0,0.0,0.0,0.0,350,1148,1,8,8,0,0,1.0,0.0,1,0.8888888888888888,0.022792022792022793,38.888888888888886,0.8888888888888888,9.0,True,False,True
225612,16,1,0.0,0.0,0.0,390,5556,1,15,15,0,0,1.0,0.0,2,0.9375,0.03836317135549872,24.375,0.9375,8.0,True,True,True
225617,3,0,0.0,0.0,0.0,156,492,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
224671,3,0,0.0,0.0,0.0,27,1782,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.07142857142857142,9.0,0.6666666666666666,3.0,False,True,False
225618,6,0,0.0,0.0,0.0,216,1426,0,6,6,0,0,1.0,0.0,1,1.0,0.027649769585253458,36.0,1.0,6.0,True,True,True
224424,3,0,0.0,0.0,0.0,55,575,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.03571428571428571,18.333333333333332,0.6666666666666666,3.0,False,False,False
225623,3,0,0.0,0.0,0.0,119,1017,0,3,3,0,0,1.0,0.0,1,1.0,0.025,39.666666666666664,1.0,3.0,False,False,False
225610,6,0,0.0,0.0,0.0,284,1436,0,6,6,0,0,1.0,0.0,1,1.0,0.021052631578947368,47.333333333333336,1.0,6.0,True,True,True
225626,10,1,0.0,0.0,0.0,372,3190,2,8,8,0,0,1.0,0.0,2,0.8,0.021447721179624665,37.2,0.8,5.0,True,True,True
225571,32,0,0.0,0.0,0.0,989,10253,9,23,23,0,0,1.0,0.0,5,0.71875,0.023232323232323233,30.90625,0.71875,6.4,True,True,True
225637,6,0,0.0,0.0,0.0,310,1311,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.01607717041800643,51.666666666666664,0.8333333333333334,6.0,True,False,True
225635,3,0,0.0,0.0,0.0,116,556,0,3,3,0,0,1.0,0.0,1,1.0,0.02564102564102564,38.666666666666664,1.0,3.0,False,False,False
225639,12,0,0.0,0.0,0.0,387,3491,2,10,10,0,0,1.0,0.0,1,0.8333333333333334,0.02577319587628866,32.25,0.8333333333333334,12.0,True,True,True
225641,21,1,0.0,0.0,0.0,712,3578,2,19,19,0,0,1.0,0.0,3,0.9047619047619048,0.02664796633941094,33.904761904761905,0.9047619047619048,7.0,True,True,True
225645,8,1,0.0,0.0,0.0,228,2754,1,7,7,0,0,1.0,0.0,3,0.875,0.03056768558951965,28.5,0.875,2.6666666666666665,True,True,True
225647,3,0,0.0,0.0,0.0,156,602,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
225654,87,0,0.0,0.0,0.0,2779,15066,9,78,78,0,0,1.0,0.0,3,0.896551724137931,0.02805755395683453,31.942528735632184,0.896551724137931,29.0,True,True,True
225659,3,0,0.0,0.0,0.0,136,1172,0,3,3,0,0,1.0,0.0,1,1.0,0.021897810218978103,45.333333333333336,1.0,3.0,False,False,False
225663,5,0,0.0,0.0,0.0,156,923,2,3,3,0,0,1.0,0.0,2,0.6,0.01910828025477707,31.2,0.6,2.5,False,False,False
224429,2,0,0.0,0.0,0.0,5,220,1,1,1,0,0,1.0,0.0,1,0.5,0.16666666666666666,2.5,0.5,2.0,False,False,False
225666,2,0,0.0,0.0,0.0,52,502,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
225669,1,0,0.0,0.0,0.0,1,718,1,0,0,0,0,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0,False,False,False
222780,2,0,0.0,0.0,0.0,52,397,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
225693,25,1,0.0,0.0,0.0,527,7313,4,21,21,0,0,1.0,0.0,3,0.84,0.03977272727272727,21.08,0.84,8.333333333333334,True,True,True
225695,26,1,0.0,0.0,0.0,693,8139,4,22,22,0,0,1.0,0.0,3,0.8461538461538461,0.03170028818443804,26.653846153846153,0.8461538461538461,8.666666666666666,True,True,True
225698,2,0,0.0,0.0,0.0,52,338,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
225699,3,0,0.0,0.0,0.0,114,956,0,3,3,0,0,1.0,0.0,1,1.0,0.02608695652173913,38.0,1.0,3.0,False,False,False
225701,1,0,0.0,0.0,0.0,0,47,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
225712,46,0,0.0,0.0,0.0,1326,8273,5,41,41,0,0,1.0,0.0,4,0.8913043478260869,0.03089675960813866,28.82608695652174,0.8913043478260869,11.5,True,True,True
225714,9,0,0.0,0.0,0.0,385,2185,0,9,9,0,0,1.0,0.0,1,1.0,0.023316062176165803,42.77777777777778,1.0,9.0,True,True,True
225716,5,0,0.0,0.0,0.0,34,1187,2,3,3,0,0,1.0,0.0,2,0.6,0.08571428571428572,6.8,0.6,2.5,False,False,False
225720,2,0,0.0,0.0,0.0,103,558,1,1,1,0,0,1.0,0.0,1,0.5,0.009615384615384616,51.5,0.5,2.0,False,False,False
225729,1,0,0.0,0.0,0.0,0,52,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
225728,14,0,0.0,0.0,0.0,457,4209,1,13,13,0,0,1.0,0.0,1,0.9285714285714286,0.028384279475982533,32.642857142857146,0.9285714285714286,14.0,True,True,True
225732,10,1,0.0,0.0,0.0,457,1557,1,9,9,0,0,1.0,0.0,2,0.9,0.019650655021834062,45.7,0.9,5.0,True,True,True
225733,10,0,0.0,0.0,0.0,353,3086,1,9,9,0,0,1.0,0.0,1,0.9,0.025423728813559324,35.3,0.9,10.0,True,True,True
225736,32,0,0.0,0.0,0.0,1075,6078,3,29,29,0,0,1.0,0.0,2,0.90625,0.02695167286245353,33.59375,0.90625,16.0,True,True,True
225741,4,0,0.0,0.0,0.0,206,887,1,3,3,0,0,1.0,0.0,1,0.75,0.014492753623188406,51.5,0.75,4.0,False,False,False
225740,5,0,0.0,0.0,0.0,164,960,2,3,3,0,0,1.0,0.0,1,0.6,0.01818181818181818,32.8,0.6,5.0,False,False,False
225742,2,0,0.0,0.0,0.0,52,519,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
